unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
147767,Northwestern,private,2022,enrollment,criminal_total,oncampus,enrollment,35,23161,1,1.5111610034109062,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,enrollment,criminal_total,oncampus,enrollment,132,23203,1,5.688919536266862,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,enrollment,criminal_total,oncampus,enrollment,136,23856,1,5.700871898054997,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,housingEnrollment,criminal_total,residential,enrollment,,23161,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,housingEnrollment,criminal_total,residential,enrollment,,23203,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,housingEnrollment,criminal_total,residential,enrollment,13,23856,1,0.5449362843729041,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,residents,criminal_total,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2023,residents,criminal_total,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2024,residents,criminal_total,residential,residents,13,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2022,enrollment,rape,oncampus,enrollment,6,23161,1,0.2590561720132982,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,enrollment,rape,oncampus,enrollment,5,23203,1,0.21548937637374477,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,enrollment,rape,oncampus,enrollment,3,23856,1,0.12575452716297786,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,housingEnrollment,rape,residential,enrollment,,23161,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,housingEnrollment,rape,residential,enrollment,,23203,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,housingEnrollment,rape,residential,enrollment,3,23856,1,0.12575452716297786,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,residents,rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2023,residents,rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2024,residents,rape,residential,residents,3,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2022,enrollment,fondling,oncampus,enrollment,3,23161,1,0.1295280860066491,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,enrollment,fondling,oncampus,enrollment,3,23203,1,0.12929362582424686,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,enrollment,fondling,oncampus,enrollment,11,23856,1,0.46109993293091883,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,housingEnrollment,fondling,residential,enrollment,,23161,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,housingEnrollment,fondling,residential,enrollment,,23203,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,housingEnrollment,fondling,residential,enrollment,4,23856,1,0.1676727028839705,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,residents,fondling,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2023,residents,fondling,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2024,residents,fondling,residential,residents,4,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2022,enrollment,incest,oncampus,enrollment,0,23161,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,enrollment,incest,oncampus,enrollment,0,23203,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,enrollment,incest,oncampus,enrollment,0,23856,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,housingEnrollment,incest,residential,enrollment,,23161,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,housingEnrollment,incest,residential,enrollment,,23203,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,housingEnrollment,incest,residential,enrollment,0,23856,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,residents,incest,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2023,residents,incest,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2024,residents,incest,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2022,enrollment,statutory_rape,oncampus,enrollment,0,23161,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,enrollment,statutory_rape,oncampus,enrollment,0,23203,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,enrollment,statutory_rape,oncampus,enrollment,0,23856,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,housingEnrollment,statutory_rape,residential,enrollment,,23161,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,housingEnrollment,statutory_rape,residential,enrollment,,23203,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,housingEnrollment,statutory_rape,residential,enrollment,0,23856,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,residents,statutory_rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2023,residents,statutory_rape,residential,residents,,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2024,residents,statutory_rape,residential,residents,0,,1,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
147767,Northwestern,private,2022,enrollment,murder,oncampus,enrollment,0,23161,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2023,enrollment,murder,oncampus,enrollment,0,23203,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2024,enrollment,murder,oncampus,enrollment,0,23856,1,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
147767,Northwestern,private,2022,housingEnrollment,murder,residential,enrollment,,23161,1,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
