unitid,institution,cohort,period,measure,category,geography,denominator_basis,reported_count,population_sum,years,rate_per_1000,rate_status,collection_year,interpretation
110714,UC Santa Cruz,uc,pooled,enrollment,dating_violence,oncampus,enrollment,3,59180,3,0.05069280162216965,available,2025,Reported offenses relative to enrolled population; not victimization probability
110714,UC Santa Cruz,uc,pooled,housingEnrollment,dating_violence,residential,enrollment,2,59180,3,0.03379520108144644,available,2025,Reported offenses relative to enrolled population; not victimization probability
110714,UC Santa Cruz,uc,pooled,residents,dating_violence,residential,residents,2,27369,3,0.07307537725163506,available,2025,Approximate housing normalization; unmatched property boundaries
110714,UC Santa Cruz,uc,pooled,enrollment,stalking,oncampus,enrollment,90,59180,3,1.5207840486650896,available,2025,Reported offenses relative to enrolled population; not victimization probability
110714,UC Santa Cruz,uc,pooled,housingEnrollment,stalking,residential,enrollment,43,59180,3,0.7265968232510983,available,2025,Reported offenses relative to enrolled population; not victimization probability
110714,UC Santa Cruz,uc,pooled,residents,stalking,residential,residents,43,27369,3,1.5711206109101539,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,criminal_total,oncampus,enrollment,1058,140443,3,7.533305326716176,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,criminal_total,residential,enrollment,166,140443,3,1.181974181696489,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,criminal_total,residential,residents,166,70401,3,2.3579210522577805,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,rape,oncampus,enrollment,112,140443,3,0.797476556325342,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,rape,residential,enrollment,27,140443,3,0.1922488126855735,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,rape,residential,residents,27,70401,3,0.3835172795840968,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,fondling,oncampus,enrollment,128,140443,3,0.9114017786575337,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,fondling,residential,enrollment,30,140443,3,0.21360979187285944,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,fondling,residential,residents,30,70401,3,0.4261303106489965,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,incest,oncampus,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,incest,residential,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,incest,residential,residents,0,70401,3,0.0,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,statutory_rape,oncampus,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,statutory_rape,residential,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,statutory_rape,residential,residents,0,70401,3,0.0,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,murder,oncampus,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,murder,residential,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,murder,residential,residents,0,70401,3,0.0,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,negligent_manslaughter,oncampus,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,negligent_manslaughter,residential,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,negligent_manslaughter,residential,residents,0,70401,3,0.0,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,robbery,oncampus,enrollment,20,140443,3,0.14240652791523964,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,robbery,residential,enrollment,2,140443,3,0.014240652791523964,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,robbery,residential,residents,2,70401,3,0.028408687376599764,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,aggravated_assault,oncampus,enrollment,46,140443,3,0.32753501420505116,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,aggravated_assault,residential,enrollment,5,140443,3,0.03560163197880991,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,aggravated_assault,residential,residents,5,70401,3,0.0710217184414994,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,burglary,oncampus,enrollment,179,140443,3,1.2745384248413947,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,burglary,residential,enrollment,82,140443,3,0.5838667644524825,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,burglary,residential,residents,82,70401,3,1.1647561824405903,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,motor_vehicle_theft,oncampus,enrollment,558,140443,3,3.973142128835186,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,motor_vehicle_theft,residential,enrollment,18,140443,3,0.12816587512371566,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,motor_vehicle_theft,residential,residents,18,70401,3,0.2556781863893979,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,arson,oncampus,enrollment,15,140443,3,0.10680489593642972,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,arson,residential,enrollment,2,140443,3,0.014240652791523964,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,arson,residential,residents,2,70401,3,0.028408687376599764,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,domestic_violence,oncampus,enrollment,66,140443,3,0.46994154212029077,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,domestic_violence,residential,enrollment,32,140443,3,0.22785044466438342,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,domestic_violence,residential,residents,32,70401,3,0.4545389980255962,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,dating_violence,oncampus,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,dating_violence,residential,enrollment,0,140443,3,0.0,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,dating_violence,residential,residents,0,70401,3,0.0,available,2025,Approximate housing normalization; unmatched property boundaries
110662,UCLA,uc,pooled,enrollment,stalking,oncampus,enrollment,81,140443,3,0.5767464380567205,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,housingEnrollment,stalking,residential,enrollment,28,140443,3,0.1993691390813355,available,2025,Reported offenses relative to enrolled population; not victimization probability
110662,UCLA,uc,pooled,residents,stalking,residential,residents,28,70401,3,0.3977216232723967,available,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,pooled,enrollment,criminal_total,oncampus,enrollment,,142658,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,pooled,housingEnrollment,criminal_total,residential,enrollment,,142658,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
123961,USC,private,pooled,residents,criminal_total,residential,residents,,,3,,unavailable,2025,Approximate housing normalization; unmatched property boundaries
123961,USC,private,pooled,enrollment,rape,oncampus,enrollment,,142658,3,,unavailable,2025,Reported offenses relative to enrolled population; not victimization probability
