station,date,temp_high_f,baseline_p90_f,baseline_p95_f,exceeds_p90,three_consecutive_days_p90,exceeds_p95,three_consecutive_days_p95
USC00043914,2022-03-13,71.96,98.96,100.94,,,,
USC00043914,2022-03-14,66.02,98.96,100.94,,,,
USC00043914,2022-03-15,75.92,98.96,100.94,,,,
USC00043914,2022-03-16,77.0,98.96,100.94,,,,
USC00043914,2022-03-17,,98.96,100.94,,,,
USC00043914,2022-03-18,75.02,98.96,100.94,,,,
USC00043914,2022-03-19,73.94,98.96,100.94,,,,
USC00043914,2022-03-20,68.0,98.96,100.94,,,,
USC00043914,2022-03-21,60.08,98.96,100.94,,,,
USC00043914,2022-03-22,71.06,98.96,100.94,,,,
USC00043914,2022-03-23,78.98,98.96,100.94,,,,
USC00043914,2022-03-24,75.02,98.96,100.94,,,,
USC00043914,2022-03-25,82.04,98.96,100.94,,,,
USC00043914,2022-03-26,86.0,98.96,100.94,,,,
USC00043914,2022-03-27,80.96,98.96,100.94,,,,
USC00043914,2022-03-28,73.04,98.96,100.94,,,,
USC00043914,2022-03-29,60.08,98.96,100.94,,,,
USC00043914,2022-03-30,55.94,98.96,100.94,,,,
USC00043914,2022-03-31,68.0,98.96,100.94,,,,
USC00043914,2022-04-01,59.0,98.96,100.94,,,,
USC00043914,2022-04-02,69.08,98.96,100.94,,,,
USC00043914,2022-04-03,66.02,98.96,100.94,,,,
USC00043914,2022-04-04,55.94,98.96,100.94,,,,
USC00043914,2022-04-05,75.02,98.96,100.94,,,,
USC00043914,2022-04-06,78.98,98.96,100.94,,,,
USC00043914,2022-04-07,82.04,98.96,100.94,,,,
USC00043914,2022-04-08,82.04,98.96,100.94,,,,
USC00043914,2022-04-09,87.98,98.96,100.94,,,,
USC00043914,2022-04-10,82.04,98.96,100.94,,,,
USC00043914,2022-04-11,69.08,98.96,100.94,,,,
USC00043914,2022-04-12,64.04,98.96,100.94,,,,
USC00043914,2022-04-13,60.98,98.96,100.94,,,,
USC00043914,2022-04-14,68.0,98.96,100.94,,,,
USC00043914,2022-04-15,69.98,98.96,100.94,,,,
USC00043914,2022-04-16,71.96,98.96,100.94,,,,
USC00043914,2022-04-17,66.02,98.96,100.94,,,,
USC00043914,2022-04-18,80.96,98.96,100.94,,,,
USC00043914,2022-04-19,80.96,98.96,100.94,,,,
USC00043914,2022-04-20,73.94,98.96,100.94,,,,
USC00043914,2022-04-21,66.92,98.96,100.94,,,,
USC00043914,2022-04-22,,98.96,100.94,,,,
USC00043914,2022-04-23,55.04,98.96,100.94,,,,
USC00043914,2022-04-24,73.04,98.96,100.94,,,,
USC00043914,2022-04-25,77.0,98.96,100.94,,,,
USC00043914,2022-04-26,80.96,98.96,100.94,,,,
USC00043914,2022-04-27,80.06,98.96,100.94,,,,
USC00043914,2022-04-28,71.96,98.96,100.94,,,,
USC00043914,2022-04-29,66.92,98.96,100.94,,,,
USC00043914,2022-04-30,,98.96,100.94,,,,
USC00043914,2022-05-01,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-02,71.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-03,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-04,73.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-05,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-06,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-07,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-08,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-09,64.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-10,66.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-11,66.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-12,64.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-13,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-14,91.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-15,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-16,87.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-17,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-18,78.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-19,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-20,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-21,57.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-22,64.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-23,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-24,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-25,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-26,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-27,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-28,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-29,69.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-30,71.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-05-31,78.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-01,80.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-02,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-03,89.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-04,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-05,78.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-06,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-07,86.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-08,89.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-09,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-10,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-11,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-12,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-13,89.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-14,,98.96,100.94,,,,
USC00043914,2022-06-15,,98.96,100.94,,,,
USC00043914,2022-06-16,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-17,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-18,82.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-19,77.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-20,82.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-21,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-22,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-23,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-24,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-25,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-26,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-27,100.94,98.96,100.94,1.0,0.0,0.0,0.0
USC00043914,2022-06-28,98.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-29,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-06-30,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-01,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-02,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-03,89.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-04,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-05,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-06,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-07,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-08,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-09,91.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-10,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-11,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-12,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-13,,98.96,100.94,,,,
USC00043914,2022-07-14,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-15,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-16,102.92,98.96,100.94,1.0,0.0,1.0,0.0
USC00043914,2022-07-17,102.02,98.96,100.94,1.0,0.0,1.0,0.0
USC00043914,2022-07-18,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-19,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-20,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-21,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-22,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-23,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-24,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-25,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-26,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-27,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-28,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-29,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-30,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-07-31,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-01,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-02,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-03,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-04,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-05,89.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-06,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-07,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-08,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-09,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-10,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-11,96.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-12,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-13,98.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-14,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-15,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-16,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-17,98.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-18,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-19,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-20,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-21,93.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-22,91.04,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-23,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-24,102.02,98.96,100.94,1.0,0.0,1.0,0.0
USC00043914,2022-08-25,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-26,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-27,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-28,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-29,87.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-30,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-08-31,100.04,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2022-09-01,105.08,98.96,100.94,1.0,1.0,1.0,1.0
USC00043914,2022-09-02,104.0,98.96,100.94,1.0,1.0,1.0,1.0
USC00043914,2022-09-03,102.92,98.96,100.94,1.0,1.0,1.0,1.0
USC00043914,2022-09-04,100.04,98.96,100.94,1.0,1.0,0.0,0.0
USC00043914,2022-09-05,98.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-06,100.04,98.96,100.94,1.0,,0.0,0.0
USC00043914,2022-09-07,,98.96,100.94,,,,
USC00043914,2022-09-08,,98.96,100.94,,,,
USC00043914,2022-09-09,91.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-10,73.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-11,75.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-12,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-13,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-14,80.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-15,78.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-16,80.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-17,82.94,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-18,87.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-19,80.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-20,84.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-21,87.08,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-22,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-23,89.96,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-24,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-25,95.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-26,96.98,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-27,98.06,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-28,100.04,98.96,100.94,1.0,0.0,0.0,0.0
USC00043914,2022-09-29,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-09-30,93.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2022-10-01,87.98,98.96,100.94,,,,
USC00043914,2022-10-02,84.02,98.96,100.94,,,,
USC00043914,2022-10-03,87.08,98.96,100.94,,,,
USC00043914,2022-10-04,,98.96,100.94,,,,
USC00043914,2022-10-05,,98.96,100.94,,,,
USC00043914,2022-10-06,93.02,98.96,100.94,,,,
USC00043914,2022-10-07,89.06,98.96,100.94,,,,
USC00043914,2022-10-08,86.0,98.96,100.94,,,,
USC00043914,2022-10-09,86.0,98.96,100.94,,,,
USC00043914,2022-10-10,86.0,98.96,100.94,,,,
USC00043914,2022-10-11,86.0,98.96,100.94,,,,
USC00043914,2022-10-12,80.96,98.96,100.94,,,,
USC00043914,2022-10-13,80.96,98.96,100.94,,,,
USC00043914,2022-10-14,84.92,98.96,100.94,,,,
USC00043914,2022-10-15,82.04,98.96,100.94,,,,
USC00043914,2022-10-16,62.96,98.96,100.94,,,,
USC00043914,2022-10-17,68.0,98.96,100.94,,,,
USC00043914,2022-10-18,82.94,98.96,100.94,,,,
USC00043914,2022-10-19,80.06,98.96,100.94,,,,
USC00043914,2022-10-20,80.96,98.96,100.94,,,,
USC00043914,2022-10-21,82.94,98.96,100.94,,,,
USC00043914,2022-10-22,82.04,98.96,100.94,,,,
USC00043914,2022-10-23,64.94,98.96,100.94,,,,
USC00043914,2022-10-24,62.96,98.96,100.94,,,,
USC00043914,2022-10-25,66.92,98.96,100.94,,,,
USC00043914,2022-10-26,75.92,98.96,100.94,,,,
USC00043914,2022-10-27,71.06,98.96,100.94,,,,
USC00043914,2022-10-28,71.96,98.96,100.94,,,,
USC00043914,2022-10-29,73.94,98.96,100.94,,,,
USC00043914,2022-10-30,78.98,98.96,100.94,,,,
USC00043914,2022-10-31,80.96,98.96,100.94,,,,
USC00043914,2022-11-01,78.98,98.96,100.94,,,,
USC00043914,2022-11-02,69.98,98.96,100.94,,,,
USC00043914,2022-11-03,57.02,98.96,100.94,,,,
USC00043914,2022-11-04,53.96,98.96,100.94,,,,
USC00043914,2022-11-05,64.04,98.96,100.94,,,,
USC00043914,2022-11-06,71.96,98.96,100.94,,,,
USC00043914,2022-11-07,69.98,98.96,100.94,,,,
USC00043914,2022-11-08,59.0,98.96,100.94,,,,
USC00043914,2022-11-09,55.04,98.96,100.94,,,,
USC00043914,2022-11-10,55.04,98.96,100.94,,,,
USC00043914,2022-11-11,62.96,98.96,100.94,,,,
USC00043914,2022-11-12,60.98,98.96,100.94,,,,
USC00043914,2022-11-13,64.04,98.96,100.94,,,,
USC00043914,2022-11-14,53.06,98.96,100.94,,,,
USC00043914,2022-11-15,66.02,98.96,100.94,,,,
USC00043914,2022-11-16,62.06,98.96,100.94,,,,
USC00043914,2022-11-17,60.98,98.96,100.94,,,,
USC00043914,2022-11-18,64.04,98.96,100.94,,,,
USC00043914,2022-11-19,66.92,98.96,100.94,,,,
USC00043914,2022-11-20,62.96,98.96,100.94,,,,
USC00043914,2022-11-21,66.92,98.96,100.94,,,,
USC00043914,2022-11-22,66.02,98.96,100.94,,,,
USC00043914,2022-11-23,69.98,98.96,100.94,,,,
USC00043914,2022-11-24,71.96,98.96,100.94,,,,
USC00043914,2022-11-25,64.04,98.96,100.94,,,,
USC00043914,2022-11-26,66.02,98.96,100.94,,,,
USC00043914,2022-11-27,66.92,98.96,100.94,,,,
USC00043914,2022-11-28,69.98,98.96,100.94,,,,
USC00043914,2022-11-29,53.96,98.96,100.94,,,,
USC00043914,2022-11-30,60.98,98.96,100.94,,,,
USC00043914,2022-12-01,60.98,98.96,100.94,,,,
USC00043914,2022-12-02,51.08,98.96,100.94,,,,
USC00043914,2022-12-03,60.98,98.96,100.94,,,,
USC00043914,2022-12-04,66.02,98.96,100.94,,,,
USC00043914,2022-12-05,64.94,98.96,100.94,,,,
USC00043914,2022-12-06,55.04,98.96,100.94,,,,
USC00043914,2022-12-07,53.96,98.96,100.94,,,,
USC00043914,2022-12-08,53.06,98.96,100.94,,,,
USC00043914,2022-12-09,57.92,98.96,100.94,,,,
USC00043914,2022-12-10,57.92,98.96,100.94,,,,
USC00043914,2022-12-11,57.92,98.96,100.94,,,,
USC00043914,2022-12-12,48.02,98.96,100.94,,,,
USC00043914,2022-12-13,,98.96,100.94,,,,
USC00043914,2022-12-14,50.0,98.96,100.94,,,,
USC00043914,2022-12-15,57.02,98.96,100.94,,,,
USC00043914,2022-12-16,57.92,98.96,100.94,,,,
USC00043914,2022-12-17,55.94,98.96,100.94,,,,
USC00043914,2022-12-18,55.94,98.96,100.94,,,,
USC00043914,2022-12-19,59.0,98.96,100.94,,,,
USC00043914,2022-12-20,62.06,98.96,100.94,,,,
USC00043914,2022-12-21,62.96,98.96,100.94,,,,
USC00043914,2022-12-22,68.0,98.96,100.94,,,,
USC00043914,2022-12-23,66.92,98.96,100.94,,,,
USC00043914,2022-12-24,68.0,98.96,100.94,,,,
USC00043914,2022-12-25,71.06,98.96,100.94,,,,
USC00043914,2022-12-26,78.08,98.96,100.94,,,,
USC00043914,2022-12-27,75.02,98.96,100.94,,,,
USC00043914,2022-12-28,64.04,98.96,100.94,,,,
USC00043914,2022-12-29,55.04,98.96,100.94,,,,
USC00043914,2022-12-30,55.04,98.96,100.94,,,,
USC00043914,2022-12-31,53.06,98.96,100.94,,,,
USC00043914,2023-01-01,53.96,98.96,100.94,,,,
USC00043914,2023-01-02,46.04,98.96,100.94,,,,
USC00043914,2023-01-03,46.04,98.96,100.94,,,,
USC00043914,2023-01-04,51.08,98.96,100.94,,,,
USC00043914,2023-01-05,59.0,98.96,100.94,,,,
USC00043914,2023-01-06,50.0,98.96,100.94,,,,
USC00043914,2023-01-07,60.98,98.96,100.94,,,,
USC00043914,2023-01-08,64.04,98.96,100.94,,,,
USC00043914,2023-01-09,62.96,98.96,100.94,,,,
USC00043914,2023-01-10,57.92,98.96,100.94,,,,
USC00043914,2023-01-11,53.06,98.96,100.94,,,,
USC00043914,2023-01-12,55.94,98.96,100.94,,,,
USC00043914,2023-01-13,60.08,98.96,100.94,,,,
USC00043914,2023-01-14,64.04,98.96,100.94,,,,
USC00043914,2023-01-15,53.96,98.96,100.94,,,,
USC00043914,2023-01-16,48.92,98.96,100.94,,,,
USC00043914,2023-01-17,50.0,98.96,100.94,,,,
USC00043914,2023-01-18,46.94,98.96,100.94,,,,
USC00043914,2023-01-19,53.06,98.96,100.94,,,,
USC00043914,2023-01-20,51.98,98.96,100.94,,,,
USC00043914,2023-01-21,53.96,98.96,100.94,,,,
USC00043914,2023-01-22,57.02,98.96,100.94,,,,
USC00043914,2023-01-23,53.96,98.96,100.94,,,,
USC00043914,2023-01-24,53.96,98.96,100.94,,,,
USC00043914,2023-01-25,60.98,98.96,100.94,,,,
USC00043914,2023-01-26,60.98,98.96,100.94,,,,
USC00043914,2023-01-27,,98.96,100.94,,,,
USC00043914,2023-01-28,,98.96,100.94,,,,
USC00043914,2023-01-29,,98.96,100.94,,,,
USC00043914,2023-01-30,,98.96,100.94,,,,
USC00043914,2023-01-31,46.94,98.96,100.94,,,,
USC00043914,2023-02-01,53.96,98.96,100.94,,,,
USC00043914,2023-02-02,60.98,98.96,100.94,,,,
USC00043914,2023-02-03,60.08,98.96,100.94,,,,
USC00043914,2023-02-04,64.94,98.96,100.94,,,,
USC00043914,2023-02-05,69.08,98.96,100.94,,,,
USC00043914,2023-02-06,57.02,98.96,100.94,,,,
USC00043914,2023-02-07,59.0,98.96,100.94,,,,
USC00043914,2023-02-08,60.98,98.96,100.94,,,,
USC00043914,2023-02-09,68.0,98.96,100.94,,,,
USC00043914,2023-02-10,64.94,98.96,100.94,,,,
USC00043914,2023-02-11,60.98,98.96,100.94,,,,
USC00043914,2023-02-12,55.94,98.96,100.94,,,,
USC00043914,2023-02-13,,98.96,100.94,,,,
USC00043914,2023-02-14,53.06,98.96,100.94,,,,
USC00043914,2023-02-15,44.06,98.96,100.94,,,,
USC00043914,2023-02-16,51.08,98.96,100.94,,,,
USC00043914,2023-02-17,50.0,98.96,100.94,,,,
USC00043914,2023-02-18,51.08,98.96,100.94,,,,
USC00043914,2023-02-19,60.98,98.96,100.94,,,,
USC00043914,2023-02-20,60.98,98.96,100.94,,,,
USC00043914,2023-02-21,66.02,98.96,100.94,,,,
USC00043914,2023-02-22,60.98,98.96,100.94,,,,
USC00043914,2023-02-23,44.06,98.96,100.94,,,,
USC00043914,2023-02-24,39.02,98.96,100.94,,,,
USC00043914,2023-02-25,48.92,98.96,100.94,,,,
USC00043914,2023-02-26,39.92,98.96,100.94,,,,
USC00043914,2023-02-27,46.94,98.96,100.94,,,,
USC00043914,2023-02-28,48.92,98.96,100.94,,,,
USC00043914,2023-03-01,,98.96,100.94,,,,
USC00043914,2023-03-02,,98.96,100.94,,,,
USC00043914,2023-03-03,57.02,98.96,100.94,,,,
USC00043914,2023-03-04,57.92,98.96,100.94,,,,
USC00043914,2023-03-05,51.08,98.96,100.94,,,,
USC00043914,2023-03-06,51.98,98.96,100.94,,,,
USC00043914,2023-03-07,53.96,98.96,100.94,,,,
USC00043914,2023-03-08,57.02,98.96,100.94,,,,
USC00043914,2023-03-09,,98.96,100.94,,,,
USC00043914,2023-03-10,68.0,98.96,100.94,,,,
USC00043914,2023-03-11,53.96,98.96,100.94,,,,
USC00043914,2023-03-12,60.98,98.96,100.94,,,,
USC00043914,2023-03-13,62.96,98.96,100.94,,,,
USC00043914,2023-03-14,64.94,98.96,100.94,,,,
USC00043914,2023-03-15,62.06,98.96,100.94,,,,
USC00043914,2023-03-16,55.94,98.96,100.94,,,,
USC00043914,2023-03-17,57.02,98.96,100.94,,,,
USC00043914,2023-03-18,64.04,98.96,100.94,,,,
USC00043914,2023-03-19,64.04,98.96,100.94,,,,
USC00043914,2023-03-20,60.98,98.96,100.94,,,,
USC00043914,2023-03-21,53.96,98.96,100.94,,,,
USC00043914,2023-03-22,48.92,98.96,100.94,,,,
USC00043914,2023-03-23,51.08,98.96,100.94,,,,
USC00043914,2023-03-24,48.02,98.96,100.94,,,,
USC00043914,2023-03-25,55.94,98.96,100.94,,,,
USC00043914,2023-03-26,57.02,98.96,100.94,,,,
USC00043914,2023-03-27,57.92,98.96,100.94,,,,
USC00043914,2023-03-28,57.02,98.96,100.94,,,,
USC00043914,2023-03-29,64.94,98.96,100.94,,,,
USC00043914,2023-03-30,48.92,98.96,100.94,,,,
USC00043914,2023-03-31,46.04,98.96,100.94,,,,
USC00043914,2023-04-01,62.06,98.96,100.94,,,,
USC00043914,2023-04-02,66.92,98.96,100.94,,,,
USC00043914,2023-04-03,66.02,98.96,100.94,,,,
USC00043914,2023-04-04,50.0,98.96,100.94,,,,
USC00043914,2023-04-05,55.04,98.96,100.94,,,,
USC00043914,2023-04-06,62.96,98.96,100.94,,,,
USC00043914,2023-04-07,66.92,98.96,100.94,,,,
USC00043914,2023-04-08,68.0,98.96,100.94,,,,
USC00043914,2023-04-09,69.98,98.96,100.94,,,,
USC00043914,2023-04-10,78.98,98.96,100.94,,,,
USC00043914,2023-04-11,84.02,98.96,100.94,,,,
USC00043914,2023-04-12,78.08,98.96,100.94,,,,
USC00043914,2023-04-13,69.08,98.96,100.94,,,,
USC00043914,2023-04-14,48.02,98.96,100.94,,,,
USC00043914,2023-04-15,57.02,98.96,100.94,,,,
USC00043914,2023-04-16,75.92,98.96,100.94,,,,
USC00043914,2023-04-17,75.02,98.96,100.94,,,,
USC00043914,2023-04-18,66.92,98.96,100.94,,,,
USC00043914,2023-04-19,62.06,98.96,100.94,,,,
USC00043914,2023-04-20,64.94,98.96,100.94,,,,
USC00043914,2023-04-21,77.0,98.96,100.94,,,,
USC00043914,2023-04-22,84.02,98.96,100.94,,,,
USC00043914,2023-04-23,84.02,98.96,100.94,,,,
USC00043914,2023-04-24,78.08,98.96,100.94,,,,
USC00043914,2023-04-25,75.02,98.96,100.94,,,,
USC00043914,2023-04-26,73.04,98.96,100.94,,,,
USC00043914,2023-04-27,82.04,98.96,100.94,,,,
USC00043914,2023-04-28,84.02,98.96,100.94,,,,
USC00043914,2023-04-29,84.02,98.96,100.94,,,,
USC00043914,2023-04-30,91.04,98.96,100.94,,,,
USC00043914,2023-05-01,84.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2023-05-02,57.02,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2023-05-03,59.0,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2023-05-04,57.92,98.96,100.94,0.0,0.0,0.0,0.0
USC00043914,2023-05-05,51.98,98.96,100.94,0.0,0.0,0.0,0.0
